Disaster Nbr,Disaster Type,Disaster Name,State,Service Office,Declaration Dt,Declaration FY,Deadline Dt,Rec Created Dt,Declaration Type Cd
12648B,B,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - PA ONLY - EIDL",OK,9050,6/21/11,2011,8/22/11,6/22/11 0:00,P
12649E,E,Tsunami Waves - PA ONLY,CA,9050,6/20/11,2011,7/20/11,6/22/11 0:00,P
12650E,E,Tsunami Waves - PA ONLY - EIDL,CA,9050,6/20/11,2011,7/20/11,6/22/11 0:00,P
12651B,B,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - PA ONLY",IN,9050,6/23/11,2011,8/22/11,6/24/11 0:00,P
12652B,B,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - PA ONLY - EIDL",IN,9050,6/23/11,2011,8/22/11,6/24/11 0:00,P
126536,6,Flooding,ND,9050,6/24/11,2011,8/23/11,5/2/11 0:00,P
126546,6,Flooding - EIDL,ND,9050,6/24/11,2011,8/23/11,5/2/11 0:00,P
126551,1,"Drought, Excessive Heat, and High Winds",KS,9050,6/23/11,2011,,6/27/11 0:00,S
126585,5,Johnsonia Apartment Building Fire,MA,9050,6/29/11,2011,8/29/11,6/15/11 0:00,A
126595,5,Johnsonia Apartment Building Fire - EIDL,MA,9050,6/29/11,2011,8/29/11,6/15/11 0:00,A
126601,1,"Drought, Excessive Heat, High Winds, and Wildfires",TX,9050,6/24/11,2011,,6/27/11 0:00,S
12661C,C,Severe Storms and Tornadoes,VA,9050,6/29/11,2011,8/29/11,4/11/11 0:00,A
12662C,C,Severe Storms and Tornadoes - EIDL,VA,9050,6/29/11,2011,8/29/11,4/11/11 0:00,A
12663C,C,Severe Storms and Tornadoes,VA,9050,6/29/11,2011,8/29/11,5/2/11 0:00,A
12664C,C,Severe Storms and Tornadoes - EIDL,VA,9050,6/29/11,2011,8/29/11,5/2/11 0:00,A
126651,1,Drought,GA,9050,6/24/11,2011,,6/29/11 0:00,S
126661,1,"Excessive Rain, Flooding, High Winds, and Tornadoes",OH,9050,6/24/11,2011,,6/29/11 0:00,S
126671,1,Drought,CO,9050,6/24/11,2011,,6/29/11 0:00,S
126681,1,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding",TN,9050,6/24/11,2011,,6/29/11 0:00,S
126695,5,Dyer Mills Fire,TX,9050,7/5/11,2011,9/6/11,6/23/11 0:00,A
126705,5,Dyer Mills Fire - EIDL,TX,9050,7/5/11,2011,9/6/11,6/23/11 0:00,A
12671C,C,Severe Storms and Tornadoes,MN,9050,7/7/11,2011,9/6/11,5/25/11 0:00,A
12672C,C,Severe Storms and Tornadoes - EIDL,MN,9050,7/7/11,2011,9/6/11,5/25/11 0:00,A
126731,1,Tornadoes,LA,9050,6/30/11,2011,,7/6/11 0:00,S
126741,1,Unseasonably Warm Weather followed by Freezing Temperatures,CA,9050,6/30/11,2011,,7/6/11 0:00,S
126755,5,"Monument Fire, Subsequent Mudslides and Monsoonal Flooding",AZ,9050,7/11/11,2011,9/9/11,6/23/11 0:00,A
126765,5,"Monument Fire, Subsequent Mudslides and Monsoonal Flooding - EIDL",AZ,9050,7/11/11,2011,9/9/11,6/23/11 0:00,A
126770,0,Wallow Fire,AZ,9050,7/11/11,2011,,6/23/11 0:00,G
12678B,B,"Severe Storms, Tornadoes, and Flooding",AR,9050,7/8/11,2011,9/6/11,5/31/11 0:00,P
12679B,B,"Severe Storms, Tornadoes, and Flooding - EIDL",AR,9050,7/8/11,2011,9/6/11,5/31/11 0:00,P
12680B,B,"Severe Storms, Tornadoes, and Flooding - PA ONLY",AR,9050,7/8/11,2011,9/6/11,7/11/11 0:00,P
12681B,B,"Severe Storms, Tornadoes, and Flooding - PA ONLY - EIDL",AR,9050,7/8/11,2011,9/6/11,7/11/11 0:00,P
126826,6,Severe Storms and Flooding,VT,9050,7/8/11,2011,9/6/11,6/9/11 0:00,P
126836,6,Severe Storms and Flooding - EIDL,VT,9050,7/8/11,2011,9/6/11,6/9/11 0:00,P
126846,6,Severe Storms and Flooding - PA ONLY,VT,9050,7/8/11,2011,9/6/11,7/11/11 0:00,P
126856,6,Severe Storms and Flooding - PA ONLY - EIDL,VT,9050,7/8/11,2011,9/6/11,7/11/11 0:00,P
126861,1,Flooding,IA,9050,7/8/11,2011,,7/12/11 0:00,S
126876,6,Flooding- PA ONLY,MS,9050,7/12/11,2011,9/12/11,7/13/11 0:00,P
126886,6,Flooding- PA ONLY - EIDL,MS,9050,7/12/11,2011,9/12/11,7/13/11 0:00,P
126891,1,Freezes,CO,9050,7/8/11,2011,,7/14/11 0:00,S
126901,1,"Drought and related disasters, including High Winds, High Temperatures, and Wild",NM,9050,7/8/11,2011,,7/14/11 0:00,S
126911,1,"Excessive Rain, High Winds, a Hail Storm",GA,9050,7/8/11,2011,,7/14/11 0:00,S
126921,1,Drought,CO,9050,7/8/11,2011,,7/14/11 0:00,S
126935,5,White Swan Fire,WA,9050,7/19/11,2011,9/19/11,3/1/11 0:00,A
126945,5,White Swan Fire - EIDL,WA,9050,7/19/11,2011,9/19/11,3/1/11 0:00,A
12695B,B,Severe Storms and Flooding- PA ONLY,OH,9050,7/13/11,2011,9/12/11,7/19/11 0:00,P
12696B,B,Severe Storms and Flooding- PA ONLY - EIDL,OH,9050,7/13/11,2011,9/12/11,7/19/11 0:00,P
12697B,B,Severe Storms and Flooding- PA ONLY,PA,9050,7/13/11,2011,9/12/11,7/19/11 0:00,P
12698B,B,Severe Storms and Flooding- PA ONLY - EIDL,PA,9050,7/13/11,2011,9/12/11,7/19/11 0:00,P
12699B,B,"Severe Storms, Flooding, Mudslides, and Landslides- PA ONLY",PR,9050,7/14/11,2011,9/12/11,7/19/11 0:00,P
12700B,B,"Severe Storms, Flooding, Mudslides, and Landslides- PA ONLY - EIDL",PR,9050,7/14/11,2011,9/12/11,7/19/11 0:00,P
127011,1,Flooding,NE,9050,7/18/11,2011,,7/20/11 0:00,S
127021,1,"Combined Effects of Excessive Rain, Flash Flooding, Flooding, a Freeze, and High",ID,9050,7/18/11,2011,,7/20/11 0:00,S
127031,1,"Unseasonably Warm Weather, followed by Frosts and Freezing Temperatures",OR,9050,7/20/11,2011,,7/20/11 0:00,S
12704B,B,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding- PA ONLY",TN,9050,7/20/11,2011,9/19/11,7/21/11 0:00,P
12705B,B,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding- PA ONLY - EIDL",TN,9050,7/20/11,2011,9/19/11,7/21/11 0:00,P
12706B,B,Severe Storms and Flooding- PA ONLY,NH,9050,7/22/11,2011,9/20/11,7/23/11 0:00,P
12707B,B,Severe Storms and Flooding- PA ONLY - EIDL,NH,9050,7/22/11,2011,9/20/11,7/23/11 0:00,P
12708B,B,"Severe Storms, Flooding, and Landslides- PA ONLY",WY,9050,7/22/11,2011,9/20/11,7/23/11 0:00,P
12709B,B,"Severe Storms, Flooding, and Landslides- PA ONLY - EIDL",WY,9050,7/22/11,2011,9/20/11,7/23/11 0:00,P
127101,1,"Severe Winter Storms, Blizzards, Excessive Moisture, and Flooding",MT,9050,7/20/11,2011,,7/26/11 0:00,S
12711B,B,"Severe Storms, Tornadoes, and Flooding-PA ONLY",KY,9050,7/25/11,2011,9/23/11,7/26/11 0:00,P
12712B,B,"Severe Storms, Tornadoes, and Flooding- PA ONLY - EIDL",KY,9050,7/25/11,2011,9/23/11,7/26/11 0:00,P
127131,1,"Drought, High Winds, Excessive Heat, and related Wildfires",AZ,9050,7/20/11,2011,,7/26/11 0:00,S
12714B,B,Severe Storms and Flooding,MT,9050,7/26/11,2011,9/26/11,6/17/11 0:00,P
12715B,B,Severe Storms and Flooding - EIDL,MT,9050,7/26/11,2011,9/26/11,6/17/11 0:00,P
127161,1,"Combined effects of Drought, Wildfires, Excessive Heat, Excessive Rain, Flooding",OK,9050,7/27/11,2011,,7/28/11 0:00,S
127171,1,"Combined effects of Blizzards, Excessive Rain, Flooding, High Winds, and Tornado",OK,9050,7/27/11,2011,,7/28/11 0:00,S
12718B,B,"Severe Storms, Flooding, and Tornadoes",MN,9050,7/28/11,2011,9/26/11,7/29/11 0:00,P
12719B,B,"Severe Storms, Flooding, and Tornadoes - PA ONLY - EIDL",MN,9050,7/28/11,2011,9/26/11,7/29/11 0:00,P
127261,1,Drought and Excessive Heat,FL,9050,7/29/11,2011,3/29/12,8/1/11 0:00,S
127291,1,Flooding,MS,9050,8/8/11,2011,,8/10/11 0:00,S
127306,6,Flooding - PA Only,UT,9050,8/8/11,2011,10/7/11,8/10/11 0:00,P
127316,6,Flooding - PA Only - EIDL,UT,9050,8/8/11,2011,10/7/11,8/10/11 0:00,P
12732B,B,"Severe Storms, Tornadoes and Flooding",TN,9050,8/12/11,2011,10/11/11,6/27/11 0:00,A
12733B,B,"Severe Storms, Tornadoes and Flooding - EIDL",TN,9050,8/12/11,2011,10/11/11,6/27/11 0:00,A
12734B,B,Severe Storms and Flash Flooding,IA,9050,8/12/11,2011,10/11/11,7/29/11 0:00,A
12735B,B,Severe Storms and Flash Flooding - EIDL,IA,9050,8/12/11,2011,10/11/11,7/29/11 0:00,A
127366,6,Flooding,MO,9050,8/12/11,2011,10/11/11,8/12/11 0:00,P
127376,6,Flooding - EIDL,MO,9050,8/12/11,2011,10/11/11,8/12/11 0:00,P
127386,6,Flooding,NE,9050,8/12/11,2011,10/11/11,6/27/11 0:00,P
127396,6,Flooding - EIDL,NE,9050,8/12/11,2011,10/11/11,6/27/11 0:00,P
127405,5,Wildfires - PA Only,TX,9050,8/15/11,2011,10/14/11,8/16/11 0:00,P
127415,5,Wildfires - PA Only - EIDL,TX,9050,8/15/11,2011,10/14/11,8/16/11 0:00,P
127426,6,Flooding - PA Only,NE,9050,8/12/11,2011,10/11/11,8/16/11 0:00,P
127436,6,Flooding - PA Only - EIDL,NE,9050,8/12/11,2011,10/11/11,8/16/11 0:00,P
12744B,B,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - PA Only",NE,9050,8/12/11,2011,10/11/11,8/16/11 0:00,P
12745B,B,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - PA Only - EIDL",NE,9050,8/12/11,2011,10/11/11,8/16/11 0:00,P
127466,6,Severe Storms and Flooding,NC,9050,8/19/11,2011,10/18/11,8/10/11 0:00,A
127476,6,Severe Storms and Flooding - EIDL,NC,9050,8/19/11,2011,10/18/11,8/10/11 0:00,A
127486,6,Flooding - PA Only,LA,9050,8/18/11,2011,10/17/11,8/18/11 0:00,P
127496,6,Flooding - PA Only - EIDL,LA,9050,8/18/11,2011,10/17/11,8/18/11 0:00,P
127501,1,"Drought, Wildfires, and High Winds",AZ,9050,8/16/11,2011,,8/22/11 0:00,S
127511,1,"Drought, Excessive Heat",SC,9050,8/16/11,2011,,8/22/11 0:00,S
127521,1,"Excessive Rain, Flash Flooding, Flooding, High Winds, Lightning, and Coller than",NY,9050,8/16/11,2011,,8/22/11 0:00,S
127531,1,"Excessive Rain, Flooding, High Winds, and Tornadoes",PA,9050,8/19/11,2011,,8/22/11 0:00,S
127546,6,Flooding- PA Only,IA,9050,8/22/11,2011,10/21/11,8/22/11 0:00,P
127556,6,Flooding- PA Only - EIDL,IA,9050,8/22/11,2011,10/21/11,8/22/11 0:00,P
127566,6,Flooding,SD,9050,8/23/11,2011,10/24/11,6/20/11 0:00,P
127576,6,Flooding - EIDL,SD,9050,8/23/11,2011,10/24/11,6/20/11 0:00,P
12758B,B,Severe Storms and Flooding,NY,9050,8/26/11,2011,10/25/11,5/3/11 0:00,A
12759B,B,Severe Storms and Flooding - EIDL,NY,9050,8/26/11,2011,10/25/11,5/3/11 0:00,A
12760B,B,"Severe Storms, Straight-line Winds, and Flooding- PA Only",IA,9050,8/24/11,2011,10/24/11,8/25/11 0:00,P
12761B,B,"Severe Storms, Straight-line Winds, and Flooding- PA Only - EIDL",IA,9050,8/24/11,2011,10/24/11,8/25/11 0:00,P
127626,6,Flooding,LA,9050,8/29/11,2011,10/28/11,5/31/11 0:00,A
127636,6,Flooding - EIDL,LA,9050,8/29/11,2011,10/28/11,5/31/11 0:00,A
127646,6,Heavy Rain and Flooding,MI,9050,8/29/11,2011,10/28/11,8/22/11 0:00,A
127656,6,Heavy Rain and Flooding - EIDL,MI,9050,8/29/11,2011,10/28/11,8/22/11 0:00,A
127666,6,Severe Storms and Flooding,IL,9050,8/29/11,2011,10/28/11,8/22/11 0:00,A
127676,6,Severe Storms and Flooding - EIDL,IL,9050,8/29/11,2011,10/28/11,8/22/11 0:00,A
127688,8,Hurricane Irene,PR,9050,8/27/11,2011,10/26/11,8/29/11 0:00,P
127698,8,Hurricane Irene - EIDL,PR,9050,8/27/11,2011,10/26/11,8/29/11 0:00,P
127708,8,Hurricane Irene - PA Only,PR,9050,8/27/11,2011,10/26/11,8/29/11 0:00,P
127718,8,Hurricane Irene - PA Only - EIDL,PR,9050,8/27/11,2011,10/26/11,8/29/11 0:00,P
12772B,B,Severe Storms and Flooding - PA Only,IA,9050,8/30/11,2011,10/31/11,8/31/11 0:00,P
12773B,B,Severe Storms and Flooding - PA Only - EIDL,IA,9050,8/30/11,2011,10/31/11,8/31/11 0:00,P
127748,8,Hurricane Irene,NC,9050,8/31/11,2011,10/31/11,8/29/11 0:00,P
127758,8,Hurricane Irene - EIDL,NC,9050,8/31/11,2011,10/31/11,8/29/11 0:00,P
127768,8,Hurricane Irene,NY,9050,8/31/11,2011,10/31/11,8/30/11 0:00,P
127778,8,Hurricane Irene - EIDL,NY,9050,8/31/11,2011,10/31/11,8/30/11 0:00,P
127788,8,Hurricane Irene - PA Only,NY,9050,8/31/11,2011,10/31/11,8/30/11 0:00,P
127798,8,Hurricane Irene - PA Only - EIDL,NY,9050,8/31/11,2011,10/31/11,8/30/11 0:00,P
127808,8,Hurricane Irene,NJ,9050,8/31/11,2011,10/31/11,9/1/11 0:00,P
127818,8,Hurricane Irene - EIDL,NJ,9050,8/31/11,2011,10/31/11,9/1/11 0:00,P
127828,8,Hurricane Irene - PA ONLY,NJ,9050,8/31/11,2011,10/31/11,9/1/11 0:00,P
127838,8,Hurricane Irene - PA ONLY - EIDL,NJ,9050,8/31/11,2011,10/31/11,9/1/11 0:00,P
127848,8,Tropical Storm Irene,VT,9050,9/1/11,2011,10/31/11,8/31/11 0:00,P
127858,8,Tropical Storm Irene - EIDL,VT,9050,9/1/11,2011,10/31/11,8/31/11 0:00,P
127868,8,Tropical Storm Irene - PA ONLY,VT,9050,9/1/11,2011,10/31/11,9/2/11 0:00,P
127878,8,Tropical Storm Irene - PA ONLY - EIDL,VT,9050,9/1/11,2011,10/31/11,9/2/11 0:00,P
12788B,B,"Severe Storms, Tornadoes, and Flooding",KY,9050,9/1/11,2011,10/31/11,6/21/11 0:00,P
12789B,B,"Severe Storms, Tornadoes, and Flooding - EIDL",KY,9050,9/1/11,2011,10/31/11,6/21/11 0:00,P
127908,8,Hurricane Irene - PA ONLY,NC,9050,9/1/11,2011,10/31/11,9/2/11 0:00,P
127918,8,Hurricane Irene - PA ONLY - EIDL,NC,9050,9/1/11,2011,10/31/11,9/2/11 0:00,P
127961,1,"Excessive Rain, High Winds, Hail, and Flooding",KS,9050,8/25/11,2011,4/25/12,8/26/11 0:00,S
127978,8,Tropical Storm Irene,CT,9050,9/2/11,2011,11/3/11,8/31/11 0:00,P
127988,8,Tropical Storm Irene - EIDL,CT,9050,9/2/11,2011,11/3/11,8/31/11 0:00,P
127998,8,Tropical Storm Irene,MA,9050,9/3/11,2011,11/2/11,8/30/11 0:00,P
128008,8,Tropical Storm Irene - EIDL,MA,9050,9/3/11,2011,11/2/11,8/30/11 0:00,P
128018,8,Tropical Storm Irene - PA ONLY,CT,9050,9/2/11,2011,11/1/11,8/30/11 0:00,P
128028,8,Tropical Storm Irene - PA ONLY - EIDL,CT,9050,9/2/11,2011,11/1/11,8/30/11 0:00,P
128038,8,Tropical Storm Irene - PA ONLY,MA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128048,8,Tropical Storm Irene - PA ONLY - EIDL,MA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128058,8,Hurricane Irene - PA ONLY,VA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128068,8,Hurricane Irene - PA ONLY - EIDL,VA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128078,8,Hurricane Irene - PA ONLY,PA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128088,8,Hurricane Irene - PA ONLY - EIDL,PA,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128098,8,Tropical Storm Irene - PA ONLY,NH,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128109,8,Tropical Storm Irene - PA ONLY - EIDL,NH,9050,9/3/11,2011,11/2/11,9/5/11 0:00,P
128118,8,Tropical Storm Irene,NH,9050,9/7/11,2011,11/7/11,8/31/11 0:00,P
128128,8,Tropical Storm Irene - EIDL,NH,9050,9/7/11,2011,11/7/11,8/31/11 0:00,P
12813B,B,"Severe Storms, Hail, Tornadoes and Flooding",IN,9050,9/12/11,2011,11/14/11,6/1/11 0:00,A
12814B,B,"Severe Storms, Hail, Tornadoes and Flooding - EIDL",IN,9050,9/12/11,2011,11/14/11,6/1/11 0:00,A
128155,5,Wildfires,TX,9050,9/9/11,2011,11/8/11,9/7/11 0:00,P
128165,5,Wildfires - EIDL,TX,9050,9/9/11,2011,11/8/11,9/7/11 0:00,P
12817C,C,Tornado,GA,9050,9/13/11,2011,11/14/11,9/8/11 0:00,A
12818C,C,Tornado - EIDL,GA,9050,9/13/11,2011,11/14/11,9/8/11 0:00,A
128190,0,Las Conchas Wildfire,NM,9050,9/13/11,2011,,9/9/11 0:00,G
128208,8,Hurricane Irene,PA,9050,9/12/11,2011,11/14/11,8/30/11 0:00,P
128218,8,Hurricane Irene - EIDL,PA,9050,9/12/11,2011,11/14/11,8/30/11 0:00,P
128228,8,Tropical Storm Lee,PA,9050,9/12/11,2011,11/14/11,9/13/11 0:00,P
128238,8,Tropical Storm Lee - EIDL,PA,9050,9/12/11,2011,11/14/11,9/13/11 0:00,P
128248,8,Remnants of Tropical Storm Lee,NY,9050,9/13/11,2011,11/14/11,8/31/11 0:00,P
128258,8,Remnants of Tropical Storm Lee - EIDL,NY,9050,9/13/11,2011,11/14/11,8/31/11 0:00,P
128268,8,Tropical Storm Irene - PA ONLY,ME,9050,9/13/11,2011,11/14/11,9/14/11 0:00,P
128278,8,Tropical Storm Irene - PA ONLY - EIDL,ME,9050,9/13/11,2011,11/14/11,9/14/11 0:00,P
128281,1,Snowstorms,CA,9050,9/2/11,2011,,9/14/11 0:00,S
128291,1,Unseasonable and Excessive Rain,CA,9050,9/2/11,2011,,9/14/11 0:00,S
128301,1,"Excessive Rain, High Winds, and Hail",NY,9050,9/2/11,2011,,9/14/11 0:00,S
128311,1,"Excessive Rain, Flooding, Flash Flooding, High Winds, Excessive Heat, and Tornad",OH,9050,9/7/11,2011,,9/14/11 0:00,S
128321,1,Drought and Excessive Heat,GA,9050,9/7/11,2011,,9/14/11 0:00,S
128331,1,"Combined effects of Hail, High Winds, Flooding, Widespread Drought, and Excessiv",AR,9050,9/7/11,2011,,9/14/11 0:00,S
128346,6,Severe Storms and Flooding - PA ONLY,NJ,9050,9/15/11,2011,11/14/11,9/16/11 0:00,P
128356,6,Severe Storms and Flooding - PA ONLY - EIDL,NJ,9050,9/15/11,2011,11/14/11,9/16/11 0:00,P
128368,8,Hurricane Irene - PA ONLY,MD,9050,9/16/11,2011,11/15/11,8/31/11 0:00,P
128378,8,Hurricane Irene - PA ONLY - EIDL,MD,9050,9/16/11,2011,11/15/11,8/31/11 0:00,P
128381,1,Excessive Rain and Flooding,MO,9050,9/15/11,2011,,9/19/11 0:00,S
128395,5,Pawnee County Wildfire,OK,9050,9/21/11,2011,11/21/11,9/8/11 0:00,A
128405,5,Pawnee County Wildfire - EIDL,OK,9050,9/21/11,2011,11/21/11,9/8/11 0:00,A
128415,5,Oklahoma County Wildfire,OK,9050,9/21/11,2011,11/21/11,9/9/11 0:00,A
128425,5,Oklahoma County Wildfire - EIDL,OK,9050,9/21/11,2011,11/21/11,9/9/11 0:00,A
128438,8,Hurricane Irene,VA,9050,9/21/11,2011,11/21/11,8/29/11 0:00,A
128448,8,Hurricane Irene - EIDL,VA,9050,9/21/11,2011,11/21/11,8/29/11 0:00,A
128451,1,"Excessive Rain, Excessive Heat, Flooding, Flash Flooding, High Winds, and Hail",NJ,9050,9/15/11,2011,,9/19/11 0:00,S
128461,1,"Freezing Temperatures, Cool Spring Temperatures, and Excessive Rain",OR,9050,9/15/11,2011,,9/19/11 0:00,S
128471,1,"Drought, Excessive Heat, and High Winds",KS,9050,9/20/11,2011,,9/22/11 0:00,S
128485,5,Wildfires - PA ONLY,TX,9050,9/21/11,2011,11/21/11,9/22/11 0:00,P
128495,5,Wildfires - PA ONLY - EIDL,TX,9050,9/21/11,2011,11/21/11,9/22/11 0:00,P
128508,8,Hurricane Irene,RI,9050,9/26/11,2011,11/25/11,9/9/11 0:00,A
128518,8,Hurricane Irene - EIDL,RI,9050,9/26/11,2011,11/25/11,9/9/11 0:00,A
128521,1,Excessive Rain and High Winds associated with Tropical Storm Irene,MA,9050,9/22/11,2011,,9/23/11 0:00,S
128531,1,"Excessive Rain, Flooding, and Flash Flooding",VT,9050,9/21/11,2011,,9/23/11 0:00,S
128541,1,Drought,AL,9050,9/21/11,2011,,9/23/11 0:00,S
128551,1,"Excessive Rain, Flooding, and Flash Flooding",IL,9050,9/21/11,2011,,9/23/11 0:00,S
128566,6,Flooding - PA ONLY,MO,9050,9/9/11,2011,11/8/11,9/23/11 0:00,P
128576,6,Flooding - PA ONLY - EIDL,MO,9050,9/9/11,2011,11/8/11,9/23/11 0:00,P
128588,8,Remnants of Tropical Storm Lee - PA ONLY,NY,9050,9/23/11,2011,11/22/11,9/26/11 0:00,P
128598,8,Remnants of Tropical Storm Lee - PA ONLY - EIDL,NY,9050,9/23/11,2011,11/22/11,9/26/11 0:00,P
128606,6,Flooding - PA ONLY,KS,9050,9/23/11,2011,11/22/11,9/26/11 0:00,P
128616,6,Flooding - PA ONLY - EIDL,KS,9050,9/23/11,2011,11/22/11,9/26/11 0:00,P
128625,5,Canyon Fire,CA,9050,9/29/11,2011,11/28/11,9/9/11 0:00,A
128635,5,Canyon Fire - EIDL,CA,9050,9/29/11,2011,11/28/11,9/9/11 0:00,A
128648,8,Hurricane Irene,DE,9050,9/29/11,2011,11/28/11,9/14/11 0:00,A
128658,8,Hurricane Irene - EIDL,DE,9050,9/29/11,2011,11/28/11,9/14/11 0:00,A
128668,8,Hurricane Irene - PA ONLY,DC,9050,9/28/11,2011,11/28/11,9/29/11 0:00,P
128678,8,Hurricane Irene - PA ONLY - EIDL,DC,9050,9/28/11,2011,11/28/11,9/29/11 0:00,P
128681,1,"High Winds, Hail, and a Tornado",CO,9050,9/28/11,2011,,9/30/11 0:00,S
128691,1,Drought,CO,9050,9/28/11,2011,,9/30/11 0:00,S
128701,1,"Winter Thaw and Late, Cold, Wet, Spring Conditions",WI,9050,9/28/11,2011,,9/30/11 0:00,S
128710,0,Military Reservist Economic Injury Disaster Loan Program,ZZ,9050,10/1/11,2012,,10/3/11 0:00,M
128728,8,Hurricane Irene - PA ONLY,DE,9050,9/30/11,2011,11/29/11,10/4/11 0:00,P
128738,8,Hurricane Irene - PA ONLY - EIDL,DE,9050,9/30/11,2011,11/29/11,10/4/11 0:00,P
128748,8,Remnants of Tropical Storm Lee - PA ONLY,MD,9050,10/5/11,2012,12/5/11,10/7/11 0:00,P
12875B,8,Remnants of Tropical Storm Lee - PA ONLY - EIDL,MD,9050,10/5/11,2012,12/5/11,10/7/11 0:00,P
128766,6,Severe Storms and Flooding,NJ,9050,10/11/11,2012,12/12/11,8/21/11 0:00,A
128776,6,Severe Storms and Flooding - EIDL,NJ,9050,10/11/11,2012,12/12/11,8/21/11 0:00,A
128781,1,Drought and Excessive Heat,DE,9050,9/30/11,2011,,10/11/11 0:00,S
128798,8,Tropical Storm Lee - PA ONLY,PA,9050,10/7/11,2012,12/6/11,10/11/11 0:00,P
128808,8,Tropical Storm Lee - PA ONLY - EIDL,PA,9050,10/7/11,2012,12/6/11,10/11/11 0:00,P
128811,1,"Severe Storms with Excessive Rain, Hail, and High Winds",NE,9050,10/5/11,2012,,10/11/11 0:00,S
128821,1,Tropical Storm Irene,RI,9050,10/5/11,2012,,10/11/11 0:00,S
128831,1,"Strong Winds, Heavy Rainfall, and Severe Flooding associated with Tropical Storm",CT,9050,10/6/11,2012,,10/11/11 0:00,S
128846,6,Severe Storms and Flooding,MA,9050,10/13/11,2012,12/12/11,10/7/11 0:00,A
128856,6,Severe Storms and Flooding - EIDL,MA,9050,10/13/11,2012,12/12/11,10/7/11 0:00,A
128861,1,"Combined effects of SevereStorms,ExcessiveRain,Flooding,FlashFlooding,Hail,HighW",IA,9050,10/12/11,2012,,10/13/11 0:00,S
128871,1,"Excessive Rain, Flooding, and Flash Flooding",IN,9050,10/12/11,2012,,10/13/11 0:00,S
128881,1,Flooding,SD,9050,10/12/11,2012,,10/13/11 0:00,S
128891,1,"Combined effects of Severe Storms, Tornadoes, Severe Spring Flooding,TropicalSto",LA,9050,10/13/11,2012,,10/17/11 0:00,S
128901,1,"Combined effects of Frosts, Freezes, Extreme Cold, High Winds, and Excessive Sno",WA,9050,10/13/11,2012,,10/17/11 0:00,S
128918,8,Remnants of Tropical Storm Lee - PA ONLY,NJ,9050,10/14/11,2012,12/13/11,10/17/11 0:00,P
128928,8,Remnants of Tropical Storm Lee - PA ONLY - EIDL,NJ,9050,10/14/11,2012,12/13/11,10/17/11 0:00,P
128931,1,Excessive Rain and Flooding,WA,9050,10/13/11,2012,,10/17/11 0:00,S
128941,1,Drought and Excessive Heat,MS,9050,10/14/11,2012,,10/17/11 0:00,S
128956,6,Flooding,IA,9050,10/18/11,2012,12/19/11,6/21/11 0:00,P
128966,6,Flooding - EIDL,IA,9050,10/18/11,2012,12/19/11,6/21/11 0:00,P
128978,8,Tropical Storm Maria,PR,9050,10/18/11,2012,12/19/11,9/16/11 0:00,P
128988,8,Tropical Storm Maria - EIDL,PR,9050,10/18/11,2012,12/19/11,9/16/11 0:00,P
128990,0,Flooding from Hurricane Irene,DE,9050,10/20/11,2012,,10/19/11 0:00,G
129001,1,Drought and Excessive Heat,MO,9050,10/17/11,2012,,10/20/11 0:00,S
12901C,C,Severe Storms and Tornadoes,FL,9050,10/27/11,2012,12/27/11,10/20/11 0:00,A
12902C,C,Severe Storms and Tornadoes - EIDL,FL,9050,10/27/11,2012,12/27/11,10/20/11 0:00,A
129031,1,"Effects of Spring Snowstorms, Frosts and Freezes in late Spring and early Fall, ",ND,9050,10/25/11,2012,,10/28/11 0:00,S
129048,8,Tropical Storm Lee - PA Only,LA,9050,10/28/11,2012,12/27/11,10/31/11 0:00,P
129058,8,Tropical Storm Lee - PA Only - EIDL,LA,9050,10/28/11,2012,12/27/11,10/31/11 0:00,P
129061,1,"Combined effects of excessive rain, excessive heat, high winds, tornadoes, and a",MN,9050,10/21/11,2012,,10/28/11 0:00,S
129071,1,"Drought, Excessive Heat, and High Winds",KS,9050,10/27/11,2012,,10/28/11 0:00,S
129081,1,Drought and Excessive Heat,IL,9050,10/31/11,2012,,11/2/11 0:00,S
129092,2,Earthquake,VA,9050,11/4/11,2012,1/3/12,8/31/11 0:00,P
129102,2,Earthquake - EIDL,VA,9050,11/4/11,2012,1/3/12,8/31/11 0:00,P
12911B,B,"Severe Storms, Straight Line Winds, Tornadoes and Flooding",MO,9050,11/9/11,2012,1/9/12,7/15/11 0:00,A
